"id","texto"
1251," No hay un común acuerdo acerca de los eventos que demarcan exactamente los 70 años del exilio. Algunos eruditos los cuentan desde que Judá estuvo por primera vez bajo control extranjero, con la muerte de Josías en el 610 a. C., hasta la caída de Babilonia en el 538 a. C. Pero James Ussher, en la obra The Annals of the World (Los anales del mundo), ofrece un dato más asertivo.Él cuenta los 70 años desde el apresamiento de Joacim alrededor del 607 Ac.C. hasta la muerte del padre de Ciro el Grande, en el 537 a. C., cuando Ciro decreta un permiso para que los judíos residentes en su imperio puedan regresar a su tierra. En cualquier caso, los profetas afirmaron que estos 70 años de cautiverio se cumplieron según la profecía (Is. 44:28; 45:13; Hag. 2:3; 2 Cr. 36:22-23; Ez. 1:1,2,7; 5:13-14; 6:2-5).https://www.coalicionporelevangelio.org/articulo/cuanto-duro-la-cautividad-babilonia-importa-pregunta-biblica/"
1252," Jeremías 30,1-3 La Biblia – Latinoamérica, Edición revisada 2005. Texto íntegro traducido del hebreo y del griego. “Palabra de Yavé a Jeremías. Estas son las pa;abras de Yavé, Dios de Israel: Escribe todo lo que te he comunicado en un libro, pues se acerca el tiempo, dice Yavé, en que cambiaré la suerte de mi pueblo Israel y Judá haciéndoles retornar a la tierra que di a sus padres en propiedad.”"
1253," Guerras de conquistas Persas https://www-heritage--history-com.translate.goog/index.php?c=resources&s=war-dir&f=wars_persianconquest&_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1254," Historia Judía Antigua, la Gran Asamblea.https://www-jewishvirtuallibrary-org.translate.goog/the-great-assembly?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc "
1255," Desarrollada principalmente el teólogo Cristiano Alemán Julius Wellhausen (Hamelin - 1844, 1918 – Gotinga) https://es.wikipedia.org/wiki/Julius_Wellhausen"
1256," Orígenes del alfabeto hebreo: cómo empezó  https://www-ulpanor-com.translate.goog/2021/09/23/hebrew-alphabet-origins-how-they-began/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=wa"
1257," Paentateuco https://teologicalatinoamericana.com/?p=1430"
1258," Soferim  HYPERLINK ""https://www.jewishvirtuallibrary.org/soferim"" \l "":~:text=SOFERIM (Heb.,a specific class of scholars.""https://www.jewishvirtuallibrary.org/soferim#:~:text=SOFERIM%20(Heb.,a%20specific%20class%20of%20scholars."
1259," Pentateuco https://www-newadvent-org.translate.goog/cathen/11646c.htm?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1260,"Historia Judía Antigüa (332 -  62 AC): Los griegos y los judíos https://www-jewishvirtuallibrary-org.translate.goog/the-ancient-greeks-and-the-jews-jewish-virtual-library?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1261," El encuentro de Israel con el Helenismo https://www.iscreb.org/es/comunicacio/el-encuentro-de-israel-con-el-helenismo-0"
1262,"Los Fariseos  HYPERLINK ""https://www.worldhistory.org/trans/es/1-20491/los-fariseos/"" \l "":~:text=Conceptos fariseos&text=Los fariseos promovían la idea,Templo en sus vidas cotidianas.""https://www.worldhistory.org/trans/es/1-20491/los-fariseos/#:~:text=Conceptos%20fariseos&text=Los%20fariseos%20promovían%20la%20idea,Templo%20en%20sus%20vidas%20cotidianas."
1263,"“El infinito en un Junco”, 2021, Irene Vallejo, pág, 41"
1264," Alejandría https://www.worldhistory.org/trans/es/1-245/alejandria-egipto/"
1265," La carta de Aristeas a Filócrates https://www-attalus-org.translate.goog/translate/aristeas1.html?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1266,"Biografía de Flavio Josefo https://www.biografiasyvidas.com/biografia/j/josefo.htm"
1267,"Las historias de Flavio Josefo https://www-biblicalarchaeology-org.translate.goog/daily/people-cultures-in-the-bible/people-in-the-bible/the-histories-of-flavius-josephus/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1268," Biografía de Aristóbulo de Alejandría https://en-m-wikipedia-org.translate.goog/wiki/Aristobulus_of_Alexandria?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1269," Origen de la septuaginta, un texto inspirado para Judíos y Cristianos https://www.aciprensa.com/recurso/1993/1-origen-de-la-septuaginta"
1270," Biografía de Policleto https://www.biografiasyvidas.com/biografia/p/policleto.htm"
1271,"  ¿Que es el Tanaj ?  https://www.morasha.com.br/es/leyes-costumbres-y-tradiciones/que-es-tanaj.html"
1272," Council Of Jamnia And Old Testament Canon (by Peter Shirokov And Dr. Eli Lizorkin-eyzenberg),2014 https://blog.israelbiblicalstudies.com/jewish-studies/jamnia/"
1273," Judaism: The Oral Law -Talmud & Mishna https://www.jewishvirtuallibrary.org/the-oral-law-talmud-and-mishna"
1274," El Tanaj https://www-jewishvirtuallibrary-org.translate.goog/the-tanakh?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1275," Biografía de https://www.jewishvirtuallibrary.org/aaron-ben-moses-ben-asher"
1276,"Biografia de Daniel Bomberg https://en.wikipedia.org/wiki/Daniel_Bomberg"
1277,"Jewish Concepts: Masoretic Text https://www.jewishvirtuallibrary.org/masoretic-text"
1278," Los textos Masoréticos https://www.aciprensa.com/recurso/2004/12-los-textos-masoreticos"
1279," La Corona de Jeresualém (Tanaj reeditado)  https://sefarad-asturias.org/blog/la-corona-de-Jerusalén-tanaj-reeditado/ "
1280," Rollo griego de los profetas menores de Nahal Hever https://www.wikiwand.com/es/articles/Rollo_griego_de_los_Profetas_Menores_de_Nahal_Hever"
1281," Aquila https://www-jewishencyclopedia-com.translate.goog/articles/1674-aquila-akvlac-foreignchars-v02p034001-jpg-foreignchars?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1282," Índice griego-hebreo del texto Antioqueno en los libros históricos https://www.todostuslibros.com/libros/indice-griego-hebreo-del-texto-antioqueno-en-los-libros-historicos_978-84-00-08383-0"
1283," En hebreo “Dios con nosotros”"
1284," Diversas traducciones según la versión de la Biblia Cristiana https://www.biblegateway.com/verse/es/Isaías%207%3A14"
1285," Lectura de la septuaginta por los Cristianos https://www.aciprensa.com/recurso/1997/5-lectura-de-la-septuaginta-por-los-Cristianos"
1286," Interpretación crítica de un texto."
1287," Apologética Católica, catequesis Abril 27 2007, Benedicto XVI  https://apologeticacatolica.org/patristica/Origenes/"
1288," Curso La Biblia y sus manuscritos, universidad San Dámaso, Mayo 2022, Dr. Ignacio Carbajosa, https://www.youtube.com/watch?v=x5Bid9WA5RE&t=301s min 10:41 – 15:10"
1289,"Hexapla de Orígenes https://www.maronitas.org/scripta/hexapla-de-origenes-(ἑξαπλᾶ)"
1290,"Biografía de San Damaso  HYPERLINK ""https://es.catholic.net/op/articulos/31796/dmaso-i-santo.html"" \l ""modal""https://es.catholic.net/op/articulos/31796/dmaso-i-santo.html#modal"
1291," Vetus Latina https://www.mercaba.org/VocTEO/V/vetus_latina.htm"
1292," También llamado Codex Bezae Cantabrigiensis contiene en una página el texto griego y en páginas opuestas el texto latino https://cudl-lib-cam-ac-uk.translate.goog/view/MS-NN-00002-00041/1?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc&_x_tr_hist=true"
1293," Características de la obra de San Jerónimo. https://ec.aciprensa.com/wiki/San_Jerónimo"
1294," Carta 82. Agustín saluda en el Señor a Jerónimo, señor amadísimo, hermano santo digno de ser honrado en las entrañas de Cristo y copresbítero.No.34 al 36 https://www.augustinus.it/spagnolo/lettere/lettera_082_testo.htm"
1295," Carta 82. Agustín saluda en el Señor a Jerónimo, señor amadísimo, hermano santo digno de ser honrado en las entrañas de Cristo y copresbítero.No.2 -No.32  https://www.augustinus.it/spagnolo/lettere/lettera_082_testo.htm"
1296,"Bíblia y Bíblias chttps://ec.aciprensa.com/wiki/Biblia_y_Biblias"
1297," La crítica textual pretende editar los textos de la forma más fiel posible a los originales o a la voluntad del autor https://es.wikipedia.org/wiki/Crítica_textual"
1298," Los libros canónicos, historia del canon de las sagradas escrituras.  HYPERLINK ""https://www.mercaba.org/FICHAS/Apologetica.org/historia_canon_03.htm"" \l ""_ftnref107""https://www.mercaba.org/FICHAS/Apologetica.org/historia_canon_03.htm#_ftnref107"
1299," Introducción a la Biblia https://www.aciprensa.com/Biblia/Biblia.htm"
1300," Trento 1506 Dz: “si de todas las ediciones latinas que corren de los sagrados libros, diera a conocer cuál haya de ser tenida por auténtica; establece y declara que esta misma antigua y vulgata edición que está aprobada por el largo uso de tantos siglos en la Iglesia misma, sea tenida por auténtica en las públicas lecciones, disputaciones, predicaciones y exposiciones, y que nadie, por cualquier pretexto, sea osado o presuma rechazarla.” https://www.clerus.org/bibliaclerusonline/es/ffp.htm"
1301," Manuscritos Bíblicos Griegos https://www.mercaba.org/Rialp/M/manuscritos_biblicos_griegos.htm"
1302,"Biografía Papa Pio X https://es.catholic.net/op/articulos/31992/cat/214/pio-x-santo.html"
1303," Vulgata https://www.mercaba.org/VocTEO/V/vulgata.htm"
1304," Scripturarum Thesáurus , del sumo pontífice Juan Pablo II con la que se declara y promulga la edición típica , la nueva Biblia Vulgata https://www.vatican.va/content/john-paul-ii/es/apost_constitutions/documents/hf_jp-ii_apc_19790425_scripturarum-thesaurus.html"
1305,"Encíclica Divino Afflante Spiritu No.14 https://www.vatican.va/content/pius-xii/es/encyclicals/documents/hf_p-xii_enc_30091943_divino-afflante-spiritu.html"
1306," Encíclica Divino Afflante Spiritu No.28  https://www.vatican.va/content/pius-xii/es/encyclicals/documents/hf_p-xii_enc_30091943_divino-afflante-spiritu.html"
1307," Preferencia dada a la Biblia Vulgata, Dr.Paulino Quevedo, Ing.Electrónico, filósofo y teólogo. https://mercaba.org/FICHAS/BIBLIA/preferencia_dada_a_la_Biblia_vugatal.htm"
1308,"Evangelios Apócrifos. Literatura Apócrifa del Nuevo Testamento del Cristianismo Primitivo. Apuntes sobre la conformación del Canon del Nuevo Testamento https://escritosdelcristianismoprimitivo.com/Evangelios-Apocrifos/"
1309," El canon de la Biblia https://www.es.catholic.net/op/articulos/59166/cat/70/3-el-canon-de-la-Biblia.html"
1310," San Hipólito https://www.mercaba.org/TESORO/san_hipolito.htm"
1311," Apócrifos, Escrito por George J. Reid.  HYPERLINK ""https://ec.aciprensa.com/wiki/Apócrifos"" \l ""Evangelios_Ap.C3.B3crifos""https://ec.aciprensa.com/wiki/Apócrifos#Evangelios_Ap.C3.B3crifos"
1312," La palabra Evangelio es generalmente tratada como el equivalente exacto del griego   euaggelion (eu, bien, argello, traigo un mensaje), y del latín Evangelium, el cual ha pasado al francés, al alemán, al italiano y a otras lenguas modernas. El griego euaggelion originalmente significaba la “recompensa de buenas noticias”. Evangelios:  https://ec.aciprensa.com/wiki/Evangelios"
1313," De acuerdo al “Institute For New Testament Textual Research”, Münster, Alemania. https://www.uni-muenster.de/INTF/en/index.html"
1314," La cábala Judía -  La Cábala es una tradición filosófica y esotérica con origen en el Judaísmo, cuyo fin último es acceder al conocimiento del universo https://www.o-judaisme.com/es/blogs/salle-de-lecture/la-kabbale-juive?srsltid=AfmBOorgXEo_S_6wwkG0rK_ctJz8ZcI0H8RUwtO2g1uEoHlvXZOXl4va"
1315," Una de las clasificaciones de los manuscritos griegos, en letras grandes y desconectadas, con una forma característica, palabras sin separaciones, sin acentos ni signos de puntuación, letras uniformes y artísticas https://ec.aciprensa.com/wiki/Manuscritos_de_la_Biblia"
1316," Papiro P52 https://escritosdelcristianismoprimitivo.com/Papiro-P52-El-fragmento-de-San-Juan/"
1317,"  Manuscrito del nuevo testamento en minúsculas, llamado minúscula 33 ó códice  culbertinus 2844 antes de la revolución francesa, está en pergamino y es dateado en el siglo IX https://dbpedia.org/page/Minuscule_33"
1318,"Curso La Biblia y sus manuscritos, universidad San Dámaso, Mayo 2022, Dr. Ignacio Carbajosa, https://www.youtube.com/watch?v=lERuO6_snX8&t=15s"
1319,"Biografía de Christian Hermann Weisse https://es.wikipedia.org/wiki/Christian_Hermann_Weisse"
1320," La fuente Q https://mercaba.org/JM/Cursos/Jesus/fuenteQ.htm"
1321,"Biografía de Papías de Hierópolis  HYPERLINK ""https://es.catholic.net/op/articulos/56309/papias-de-hierapolis-santo.html"" \l ""modal""https://es.catholic.net/op/articulos/56309/papias-de-hierapolis-santo.html#modal"
1322," Logia Jesu https://ec.aciprensa.com/wiki/Logia_Jesu"
1323,"Evangelio según San Mateo https://ec.aciprensa.com/wiki/Evangelio_según_San_Mateo"
1324,"Evangelio según San Lucas https://ec.aciprensa.com/wiki/Evangelio_según_San_Lucas"
1325,"Se llamaba paganos a aquellas personas que practicaban religiones no cristianas."
1326," Hechos de los Apóstoles https://www.aciprensa.com/recurso/1963/los-hechos-de-los-apostoles"
1327,"Mujer, he aquí a tu hijo https://es.catholic.net/op/articulos/3656/cat/301/mujer-he-ahi-a-tu-hijo.html"
1328,"Evangelio de Juan https://ec.aciprensa.com/wiki/Evangelio_de_Juan"
1329,"Los viajes de San Pablo https://mercaba.org/FICHAS/BIBLIA/Pablo/los_viajes_de_pablo.htm"
1330," Epístolas de San Pablo https://www.aciprensa.com/Biblia/sanpablo.htm"
1331," ¿ Porqué hay cuatro evangelios ? Padre Fortea https://www.youtube.com/watch?v=dJsbSiPRkwQ"
1332," Constitución dogmática Dei Verbum sobre la Divina Revelación No.18 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html"
1333,"  Constitución dogmática Dei Verbum sobre la Divina Revelación No.19 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html"
1334," The Nash Fragment of the Ten Commandments: The Oldest Hebrew Manuscript Fragment before the Dead Sea Scrolls https://www.historyofinformation.com/detail.php?id=2412"
1335," Contenido de los pergaminos   https://es.wikipedia.org/wiki/Manuscritos_del_Mar_Muerto"
1336," El códice de Leningrado https://archive-org.translate.goog/details/Leningrad_Codex/Leningrad/page/n151/mode/2up?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc&_x_tr_hist=true"
1337,"Biografía de Pinio el Viejo https://www.biografiasyvidas.com/biografia/p/plinio_elviejo.htm"
1338," Biografía de Filón de Alejandría https://www.biografiasyvidas.com/biografia/f/filon_de_alejandria.htm"
1339," La caída de masada , el último baluarte Judío contra Roma https://historia.nationalgeographic.com.es/a/caida-masada-ultimo-baluarte-judio-contra-roma_22285"
1340," No se tiene mucha información de Muhammed edh dib y su primo Jum’a Muhammed Khalil  http://bedouinshepherd.com"
1341," Biografía de Mar Samuel https://es.wikipedia.org/wiki/Mar_Samuel"
1342," Biografía de Roland dhttps://redhistoria.com/biografia-roland-de-vaux/e Vaux "
1343," Conferencia Los Manuscritos del Mar Muerto , Jaime Vasquez Allegue, Enero 2021. https://youtu.be/fg8nICdePX8?si=LfPCZUPWz0kRgKFo"
1344," Los Manuscritos del Mar Muerto, el proyecto digital http://dss.collections.imj.org.il/es/discovery"
1345," Pergamino de Cobre https://dornsife-usc-edu.translate.goog/wsrp/copper-scroll/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=wa"
1346," Hay una propuesta todavía no aceptada por la mayoría de los críticos sobre algunos posibles fragmentos del nuevo testamento https://www-ministrymagazine-org.translate.goog/archive/1973/01/are-there-new-testament-documents-among-the-dead-sea-scrolls?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc"
1347,"Los rollos del Mar Muerto https://www.morasha.com.br/es/Historia-Judía-en-la-antigüedad./los-rollos-del-mar-muerto.html"
1348," Algunas fuentes excluyen el libro de Nehemías otras lo incluyen en el libro de Esdras, Dead sea scrolls, the Leon Levy digital library https://www.deadseascrolls.org.il/learn-about-the-scrolls/introduction"
1349," The Leon Levy , Dead Sea Scrolls digital library, 4Q119 - 4Q LXXLev a - https://www.deadseascrolls.org.il/explore-the-archive/manuscript/4Q119-1"
1350," The Leon Levy , Dead Sea Scrolls digital library,4Q121 - 4Q LXXNum https://www.deadseascrolls.org.il/explore-the-archive/manuscript/4Q121-1"
1351," Dead sea scroll contents https://www.deadseascrolls.org.il/learn-about-the-scrolls/scrolls-content"
